Size_m2,Bedrooms,Bathrooms,Distance_km,Age_years,HasGarage,NearbySchools,Floor,Price_USD
121.26,7,4,37.93,86.9,0,2,14,219132.13
204.26,7,4,22.96,19.8,0,1,13,295017.59
274.91,5,4,12.36,62.9,0,2,11,376297.2
307.94,5,4,19.92,32.3,0,3,7,382354.85
308.93,4,4,20.16,99.5,1,4,7,394609.48
243.82,6,4,1.13,0.8,0,3,3,390405.45
364.61,3,2,14.35,26.8,0,2,6,335639.3
332.44,2,1,29.65,72.6,0,4,5,326770.35
310.11,2,2,20.5,11.6,1,5,1,368604.52
50.57,6,4,9.92,56.0,0,0,1,230873.29
32.54,1,1,13.54,52.3,1,1,2,79212.61
108.61,6,4,34.55,102.3,0,1,7,262738.7
275.5,1,1,21.12,75.0,1,2,3,328139.64
182.14,1,1,21.23,76.8,0,4,9,200519.82
178.89,6,4,38.47,114.2,0,2,3,282004.07
357.3,2,1,12.97,117.9,1,3,10,392969.04
361.36,3,3,19.29,78.4,0,2,4,408805.66
366.39,2,1,32.51,62.6,1,2,11,348115.11
146.13,7,4,30.4,73.0,0,4,8,285038.62
285.69,2,2,10.78,45.9,1,1,4,346585.32
130.5,2,1,6.21,118.5,0,0,7,155078.24
100.53,6,4,28.09,84.6,1,0,11,274334.57
98.31,6,4,10.45,34.9,1,4,5,262630.73
156.58,7,4,36.92,6.9,1,2,6,287241.38
189.08,7,4,5.34,5.4,0,0,8,323130.3
337.45,6,4,12.87,24.6,0,2,4,477216.06
74.36,2,1,2.38,27.9,1,1,13,151988.82
301.92,3,2,28.19,49.8,1,1,6,359539.55
226.64,1,1,35.67,25.8,1,4,13,217331.75
136.54,5,4,25.51,75.7,0,5,10,272901.72
212.34,1,1,37.52,25.4,0,1,2,192894.85
140.98,7,4,5.31,22.5,1,3,9,332304.51
250.55,7,4,3.69,56.5,1,0,12,404998.84
190.52,1,1,33.57,106.6,1,0,9,154419.14
90.83,5,4,34.25,56.2,0,2,12,197473.94
73.14,2,2,33.28,49.7,1,2,10,101251.95
232.28,3,2,32.0,69.4,0,1,10,268965.74
363.89,3,3,14.62,30.9,1,2,6,431898.32
157.26,1,1,8.85,42.4,1,1,6,196052.97
301.21,5,4,37.17,25.7,1,3,10,431122.17
273.7,7,4,12.42,68.6,0,3,7,374299.15
374.68,4,3,16.06,83.7,0,1,4,508665.99
333.76,2,1,28.04,80.8,1,2,7,335912.84
239.64,1,1,11.88,30.6,1,0,10,288613.18
273.1,3,3,32.8,93.6,1,2,1,358542.3
362.4,7,4,2.99,30.7,0,1,13,531645.03
177.82,6,4,31.69,18.0,0,2,14,274527.67
150.91,6,4,24.15,42.0,1,4,7,283698.87
34.0,5,4,23.01,71.7,1,6,12,206914.21
335.82,5,4,18.44,17.0,0,1,13,442999.29
326.36,1,1,11.23,77.8,0,1,1,337487.23
68.65,4,4,18.67,103.6,1,4,11,222470.96
243.44,3,3,18.11,35.2,0,2,14,304115.6
201.67,1,1,23.43,54.0,0,0,8,202980.55
73.92,4,4,11.41,27.4,1,3,10,244102.21
392.81,7,4,3.29,43.4,1,3,6,557583.2
109.44,5,4,5.97,2.6,1,2,14,237132.44
54.88,6,4,28.03,114.5,0,3,14,143399.23
250.09,2,2,1.1,49.9,0,1,1,287308.33
303.38,7,4,34.29,94.7,0,3,11,417287.76
42.0,6,4,27.84,17.1,1,5,12,229759.57
273.73,3,2,30.77,97.5,0,2,1,360350.22
226.95,3,2,33.47,103.2,1,2,12,268564.78
68.21,6,4,5.08,85.9,1,3,13,192513.32
93.83,7,4,32.93,108.4,0,1,13,168191.4
240.15,6,4,20.28,20.1,0,3,4,359642.21
139.65,4,3,35.44,57.2,1,1,7,228805.62
377.18,1,1,35.49,74.4,0,2,5,368679.14
332.93,5,4,1.16,71.5,1,3,5,525838.06
393.92,4,3,15.44,103.3,1,4,8,492934.57
126.08,2,2,21.15,25.9,1,1,2,196519.53
388.8,6,4,27.2,21.1,0,1,4,514847.75
189.56,2,2,11.59,30.4,1,3,4,224988.9
158.58,2,1,10.24,107.0,1,2,11,209778.03
48.63,4,3,15.37,112.9,1,1,8,109938.68
49.52,5,4,20.14,68.4,0,1,6,194726.74
286.04,7,4,38.06,60.2,1,2,10,385089.23
199.43,3,3,30.53,72.6,1,0,9,290376.27
113.81,1,1,17.29,74.0,0,1,10,141468.01
257.17,3,3,2.36,20.4,0,2,9,369204.78
123.56,5,4,6.91,82.4,1,0,4,234641.14
243.72,3,2,18.35,54.3,1,4,10,317525.28
162.91,6,4,32.59,62.1,0,2,7,296154.2
334.71,6,4,15.35,3.6,1,2,3,490204.04
333.66,4,4,21.63,91.7,0,0,6,407675.56
206.62,2,1,35.69,100.3,1,0,13,239875.05
159.8,5,4,36.57,74.3,1,1,1,263808.63
164.15,5,4,8.79,89.8,1,1,5,270132.78
328.11,3,2,1.94,62.7,0,1,6,356102.94
151.43,4,4,12.36,74.2,0,1,12,237131.16
107.35,3,2,27.89,47.3,0,5,12,146471.34
61.33,3,3,38.05,95.0,1,4,12,132447.8
202.68,5,4,3.27,56.2,0,0,5,311986.65
208.39,3,2,1.33,81.6,1,3,14,327728.6
341.14,2,1,35.39,74.6,0,2,7,306762.57
111.86,3,2,29.98,84.3,1,2,12,157197.91
170.97,2,2,39.69,94.2,0,4,4,189275.97
329.11,5,4,15.99,61.5,0,1,5,394523.45
334.74,4,3,16.76,97.6,1,4,4,349062.44
172.31,6,4,7.06,59.7,1,3,14,310186.08
199.88,2,1,4.81,114.8,1,4,9,244513.53
142.22,4,4,23.23,90.3,1,1,2,253081.44
375.05,4,3,14.7,20.5,1,2,1,449544.06
73.9,2,2,3.4,99.6,0,3,4,168648.66
375.49,5,4,35.5,66.2,1,1,14,486309.55
283.03,1,1,8.09,118.1,0,1,14,244758.08
226.68,4,3,29.99,86.3,1,1,12,289371.87
42.08,4,3,11.43,10.1,1,2,12,152222.92
205.97,5,4,32.55,47.4,1,0,12,288608.11
180.87,5,4,4.91,62.1,1,5,13,354828.81
89.65,3,3,30.29,100.7,0,3,6,118744.08
272.87,5,4,4.11,87.5,1,2,10,401073.61
389.33,4,3,17.99,44.3,0,2,13,436546.43
238.01,2,2,29.41,78.4,1,2,13,272581.28
294.46,1,1,7.09,69.2,0,1,14,319257.56
55.33,7,4,11.57,15.1,0,1,8,219240.81
184.54,3,2,34.62,28.2,1,0,4,257095.34
73.05,7,4,35.43,40.9,1,4,1,247555.97
256.73,2,1,1.99,23.5,1,1,14,324244.74
377.24,1,1,6.89,18.0,0,4,9,365323.26
274.86,1,1,4.88,7.0,1,0,3,300253.99
58.42,1,1,7.35,104.8,0,2,6,86814.07
161.23,6,4,38.81,34.7,1,1,10,272978.92
233.75,2,2,22.16,34.8,1,3,14,281883.15
179.19,3,3,18.83,24.7,1,3,8,282289.02
338.45,3,2,39.38,57.0,1,1,11,406647.28
331.43,1,1,22.37,61.7,0,3,5,348633.03
256.38,2,2,26.51,25.0,1,1,11,345373.1
168.18,6,4,13.44,73.0,0,1,7,290192.42
124.47,1,1,15.41,86.8,0,2,11,135272.39
69.17,5,4,23.86,44.9,1,2,14,186559.5
161.31,7,4,2.98,70.3,1,3,11,347047.81
182.87,3,3,10.38,60.3,1,2,10,305823.24
280.05,7,4,8.03,23.5,0,4,14,409650.05
273.52,4,4,0.83,87.6,1,0,9,392295.81
55.94,1,1,21.57,96.2,1,2,1,120121.4
176.25,5,4,22.53,77.9,1,0,11,269803.15
97.26,3,3,15.48,38.9,1,1,14,205270.02
88.02,7,4,10.9,111.2,0,2,8,240484.33
336.1,6,4,26.15,54.6,0,2,2,383269.61
45.51,2,1,5.56,31.9,1,2,1,109953.77
185.1,3,2,20.84,49.0,0,2,4,208493.59
92.24,7,4,30.77,83.0,0,5,6,216110.68
355.35,2,1,6.74,101.5,1,2,14,375895.04
236.1,7,4,30.18,42.8,0,3,8,360898.47
115.61,2,2,30.48,27.9,1,1,1,199619.19
215.9,6,4,2.59,75.2,0,2,1,373917.05
300.65,6,4,0.95,110.5,0,1,10,413238.15
384.5,1,1,38.96,22.0,0,1,2,398209.95
111.57,1,1,7.9,96.4,1,4,9,177401.63
357.89,3,2,32.92,57.2,0,0,12,371426.0
375.69,6,4,22.56,95.9,1,0,4,525132.57
369.08,5,4,10.73,60.7,1,3,7,493091.57
265.1,7,4,5.37,45.3,0,2,3,413452.12
263.03,7,4,19.97,83.6,0,4,11,363820.58
179.19,7,4,16.41,108.1,1,1,1,338202.21
308.39,3,2,28.02,38.4,0,2,1,356787.83
226.58,7,4,36.19,55.3,1,2,9,388956.0
280.65,4,3,32.25,27.5,1,2,14,360443.27
188.53,2,2,11.12,22.0,0,3,4,222492.62
300.65,7,4,35.18,93.3,1,0,13,430654.2
335.05,2,2,33.37,24.1,1,2,11,393817.57
84.18,1,1,37.18,95.2,0,1,3,69086.19
338.18,7,4,18.45,51.5,1,3,5,468644.85
229.91,5,4,30.79,119.4,1,1,1,321540.45
342.53,6,4,23.75,23.7,1,1,3,514665.71
189.58,6,4,12.56,11.2,0,1,4,296329.53
170.24,1,1,39.78,9.1,0,4,13,150125.61
368.57,4,3,1.72,100.3,1,0,12,498448.79
122.93,3,3,6.66,52.5,1,1,6,219343.44
342.36,3,3,35.72,0.4,0,2,9,357329.99
209.09,5,4,2.61,105.0,0,4,3,286869.27
220.22,1,1,35.5,105.2,1,3,4,245886.46
144.13,1,1,28.67,96.8,1,1,5,171025.46
242.03,4,3,1.66,29.8,0,1,8,344221.59
150.33,7,4,17.29,44.7,1,1,9,290274.96
44.53,3,3,30.23,89.4,1,1,3,97535.45
130.64,7,4,23.41,58.7,0,3,3,283623.28
32.36,1,1,37.45,18.5,1,3,7,48457.83
391.99,7,4,34.73,29.1,1,2,9,521488.27
387.33,6,4,13.44,116.7,0,2,1,461705.09
176.21,5,4,3.57,18.1,1,4,1,374948.77
299.5,3,3,37.78,87.1,1,1,14,372083.69
157.95,4,3,20.79,57.4,1,1,12,320812.43
278.3,5,4,3.16,89.8,0,0,2,392196.4
328.01,2,2,32.7,79.3,0,1,6,340670.4
380.3,6,4,34.77,52.7,1,3,3,518101.86
178.08,4,4,25.65,42.5,0,4,12,229091.05
319.82,5,4,18.01,90.5,1,3,8,389257.88
128.39,1,1,26.55,38.8,1,1,5,179359.55
396.42,2,1,28.33,94.5,0,3,3,377215.4
39.53,4,3,35.74,81.6,1,1,14,129331.9
253.31,1,1,38.24,69.3,0,4,8,202117.16
274.02,6,4,20.67,44.3,0,4,8,378937.31
284.58,2,2,31.98,24.6,1,3,2,327939.79
74.54,3,2,38.59,85.3,0,0,5,130741.16
377.26,1,1,6.22,11.0,1,2,3,418817.65
97.04,5,4,0.93,116.5,0,1,7,173467.06
260.42,7,4,34.78,117.4,1,1,2,373984.82
112.39,4,3,7.97,15.6,1,1,9,261213.84
143.67,2,2,1.89,12.5,0,0,2,189215.69
232.19,1,1,6.57,49.5,0,3,11,270797.27
184.36,3,2,15.49,115.6,1,1,2,235487.16
89.28,7,4,8.93,48.0,1,2,6,275068.68
93.25,4,3,12.35,43.7,1,2,3,214410.32
184.71,4,3,39.02,84.4,1,0,3,258193.57
310.19,1,1,28.24,21.4,1,2,10,297824.3
362.25,3,2,28.55,43.6,0,2,2,353955.99
61.13,6,4,3.97,35.0,1,1,14,231765.94
175.45,7,4,29.34,72.2,0,4,13,302549.99
67.09,6,4,29.63,19.5,1,4,5,213836.95
36.14,2,1,26.46,65.8,0,2,12,39976.33
274.84,1,1,9.29,102.9,1,7,11,344990.22
252.91,7,4,17.04,61.7,0,1,5,404222.6
90.32,2,1,33.88,82.0,1,2,7,148030.37
116.51,6,4,26.87,9.0,0,3,8,287240.14
38.77,7,4,29.36,53.9,1,2,8,174829.54
338.93,4,4,23.58,11.4,1,3,12,452656.7
390.64,2,1,18.09,71.9,1,5,14,389873.11
80.12,3,3,30.41,33.7,1,2,3,163474.75
115.65,5,4,2.9,34.5,0,0,6,229483.01
351.31,6,4,26.99,9.2,1,2,12,464862.92
372.79,6,4,39.89,37.2,0,2,5,463196.28
185.26,3,2,31.25,60.8,1,4,4,310612.15
48.73,7,4,11.76,70.2,1,1,10,224690.75
44.57,7,4,11.26,8.0,0,0,6,225720.98
242.36,7,4,26.76,78.2,0,2,4,364808.69
175.37,2,2,35.85,58.7,1,1,14,173673.9
40.6,1,1,23.2,64.4,0,0,8,34007.06
245.8,4,4,21.19,99.9,0,3,9,307604.51
34.18,5,4,6.58,41.1,0,4,1,171361.86
321.33,1,1,28.68,20.9,1,6,12,366721.8
143.38,1,1,28.15,66.2,0,1,1,166016.42
44.9,3,3,38.68,113.4,1,2,4,127208.92
247.69,2,2,12.15,62.1,0,4,6,314515.2
177.14,6,4,30.31,99.8,1,0,8,281056.61
390.31,6,4,17.48,90.8,0,1,12,495060.41
231.35,3,2,22.43,62.2,0,2,12,283312.07
131.84,2,2,32.69,77.7,1,4,1,211540.97
292.49,3,2,9.04,48.8,1,4,3,357430.51
130.45,6,4,13.85,63.7,0,2,12,300169.86
364.57,1,1,30.98,60.9,1,1,4,350834.89
168.65,4,3,22.9,85.1,1,2,10,249883.93
233.45,7,4,3.88,49.2,1,2,2,422311.11
48.71,2,2,17.32,12.0,0,1,13,60580.99
187.66,5,4,23.55,94.6,0,2,9,255585.16
337.97,5,4,36.4,82.2,0,2,3,414133.53
328.09,1,1,7.7,114.0,1,2,4,302393.7
113.0,3,3,32.28,51.4,1,2,4,178002.36
113.65,3,3,5.4,9.4,1,4,1,237137.46
332.4,6,4,9.84,14.6,0,4,5,441047.63
374.25,1,1,9.89,92.8,1,1,5,433972.15
65.28,6,4,35.12,8.1,1,2,2,236528.3
196.52,6,4,8.12,108.9,0,3,1,328791.71
154.86,5,4,31.52,33.8,0,2,5,260253.22
352.15,6,4,18.58,107.9,1,5,5,501297.66
60.9,7,4,39.96,92.8,1,1,7,205056.7
108.12,6,4,33.6,104.5,1,1,11,207526.0
308.41,5,4,29.64,25.7,0,2,10,406559.22
48.98,7,4,34.85,71.5,1,1,10,181749.04
212.24,3,3,25.43,11.2,0,2,2,288293.7
193.58,2,1,33.78,24.3,1,0,14,233115.12
153.73,4,3,10.59,37.2,0,1,13,221994.85
175.99,6,4,4.09,88.9,1,1,12,371938.13
226.08,7,4,24.71,3.0,1,0,14,409849.95
89.71,2,1,17.5,108.4,0,0,8,103781.36
241.64,5,4,17.17,8.5,0,0,5,359352.49
328.01,2,1,21.16,45.2,0,3,5,351752.18
311.26,4,3,14.58,9.7,0,1,9,372841.17
86.94,2,1,25.12,92.3,1,2,2,147546.65
85.22,7,4,1.42,17.0,1,2,10,268309.59
129.22,2,2,38.8,106.2,1,3,11,133964.98
163.6,2,2,37.0,63.6,0,0,2,167589.39
181.13,2,1,37.42,113.8,1,1,5,188385.17
281.49,1,1,14.73,34.8,1,3,1,270526.14
50.97,6,4,21.37,54.5,1,2,11,236505.25
42.83,5,4,38.17,83.3,0,3,5,129396.1
175.01,4,4,36.11,99.8,0,3,5,236833.18
287.95,5,4,31.65,50.6,0,0,8,423914.05
101.57,1,1,16.41,107.1,1,2,6,109715.92
267.36,1,1,22.66,14.2,0,2,11,269359.8
126.14,7,4,31.76,85.0,1,0,6,228865.34
357.85,1,1,11.07,41.8,1,1,5,367592.94
361.41,6,4,25.13,12.2,1,0,5,476503.64
140.0,1,1,33.15,46.4,1,1,8,191855.25
115.1,2,2,28.36,105.6,0,1,14,111292.62
182.18,5,4,19.28,117.7,0,0,1,290986.65
119.0,3,3,23.47,47.1,1,2,9,276306.03
278.78,4,4,39.55,106.4,0,1,6,374505.23
335.64,1,1,24.16,61.2,1,1,9,275520.13
279.04,5,4,31.47,86.0,1,0,2,392374.01
335.01,7,4,29.12,5.4,1,3,3,527701.52
176.89,1,1,28.12,66.9,1,5,1,191270.81
87.84,6,4,28.71,8.4,1,0,5,234846.89
303.04,1,1,18.29,32.2,0,0,2,294530.79
163.38,1,1,19.07,68.0,0,1,11,189506.0
278.37,1,1,18.82,96.9,0,5,1,269440.87
130.14,7,4,1.52,67.3,1,3,9,355260.62
60.05,1,1,9.79,112.3,0,3,11,106801.84
397.26,4,4,6.35,97.2,0,4,9,436334.81
87.79,5,4,35.48,18.7,0,0,6,150059.7
395.72,6,4,11.14,46.7,1,1,11,530653.33
391.59,1,1,5.71,80.2,0,1,11,377885.12
323.71,1,1,4.97,112.6,0,1,8,314537.54
273.99,1,1,28.06,118.5,0,2,13,237373.44
243.79,1,1,0.44,91.6,1,1,11,247832.4
350.46,2,1,18.96,68.9,1,1,12,377243.68
137.09,2,1,4.93,90.8,1,0,9,198187.58
203.04,3,3,34.02,32.8,1,2,5,308014.29
259.17,1,1,38.35,34.0,1,3,2,309792.76
182.14,3,3,38.36,78.5,0,3,4,229789.59
188.17,4,4,17.79,104.6,1,3,3,306932.73
152.21,3,3,25.85,116.4,1,2,10,180891.62
238.77,5,4,24.07,41.0,1,2,7,379964.29
344.71,2,2,14.13,95.6,1,3,10,422268.18
104.57,2,1,17.87,102.2,1,2,10,165999.94
375.74,1,1,2.76,74.8,1,3,10,402400.43
284.96,1,1,31.87,41.7,1,1,8,274544.11
334.61,4,3,9.78,74.3,0,4,13,381856.36
235.79,6,4,18.53,70.1,1,2,5,369066.93
318.42,4,4,19.33,72.8,0,3,2,409005.69
35.99,5,4,22.52,74.3,0,1,12,89427.9
332.8,1,1,32.75,101.6,1,3,9,302163.3
44.85,1,1,27.74,20.4,0,1,14,82287.03
359.27,4,4,26.59,44.1,1,1,1,497212.34
397.03,4,4,21.16,70.3,1,6,5,497492.54
138.8,4,3,4.02,34.0,1,2,12,274941.15
107.82,2,1,16.2,117.4,1,3,12,149993.46
313.18,3,2,38.3,31.6,0,3,3,349874.63
123.62,3,3,39.82,56.4,1,2,8,171195.2
350.26,1,1,29.27,105.3,1,2,8,364755.95
68.05,2,2,9.26,9.6,1,1,13,130756.16
76.6,4,3,4.26,98.5,1,2,12,194906.73
392.29,1,1,16.71,68.5,0,5,12,407742.94
279.32,2,2,34.29,3.8,1,2,1,347158.64
343.35,5,4,28.93,108.3,1,1,4,418988.37
150.0,6,4,35.38,4.7,1,3,12,301296.28
280.3,2,1,24.71,61.8,1,1,10,295545.04
249.87,7,4,5.39,5.9,1,2,8,442150.33
253.17,1,1,4.77,8.5,1,3,9,324045.77
282.54,3,3,2.11,106.5,1,2,9,383134.98
242.88,7,4,22.77,91.9,0,0,2,395095.09
188.75,4,3,9.87,23.6,1,1,9,313486.81
132.09,6,4,29.43,74.5,0,3,8,284885.51
314.38,5,4,27.51,95.4,0,4,11,415513.25
113.72,6,4,12.86,106.8,0,1,14,210297.63
286.17,6,4,7.24,56.2,1,5,11,444725.65
116.33,2,1,4.28,107.7,0,1,13,168255.36
261.37,1,1,29.55,60.9,0,1,14,276378.61
306.42,1,1,18.13,82.6,0,5,9,297936.72
110.92,6,4,13.08,117.5,1,1,9,239814.9
52.18,4,4,34.29,28.3,1,2,3,189952.99
78.46,1,1,23.83,20.2,0,4,5,88130.78
254.22,6,4,20.82,41.0,1,1,13,384353.58
344.3,1,1,29.79,19.7,1,2,11,364976.13
46.65,4,4,32.66,34.1,1,0,3,160238.6
301.64,5,4,27.51,89.2,0,2,6,405057.55
156.29,7,4,17.71,57.3,1,3,10,340334.31
207.06,6,4,15.3,45.0,0,1,13,328870.69
373.68,3,3,30.91,44.2,1,2,5,412435.03
152.83,3,3,20.81,23.3,1,3,2,289159.77
202.17,6,4,28.23,53.7,1,0,3,316265.49
35.06,2,1,35.64,75.0,0,0,7,35983.33
60.19,5,4,36.65,16.7,1,3,10,176127.65
125.68,2,1,11.25,116.7,1,1,10,132165.24
40.31,7,4,7.68,53.2,1,2,12,245019.36
263.61,3,3,10.6,113.8,1,2,5,386368.77
187.77,4,4,30.1,16.2,0,1,3,243739.2
232.81,6,4,14.93,92.1,1,2,4,325210.86
94.62,7,4,7.1,74.1,1,1,6,268980.29
139.49,1,1,4.12,98.4,1,3,8,191375.37
275.62,3,3,13.23,72.1,1,5,12,309804.48
387.16,5,4,5.62,115.5,0,1,7,444544.59
48.65,3,2,6.42,75.2,1,3,12,175691.4
359.44,5,4,27.42,94.2,1,0,3,471009.43
243.45,5,4,0.99,105.3,1,1,2,404060.8
238.65,6,4,4.88,85.8,0,2,3,334455.04
215.1,5,4,33.81,62.9,1,2,5,329309.92
55.68,2,1,33.83,32.7,1,0,14,96891.38
63.25,7,4,13.3,102.5,0,2,7,230195.92
252.34,4,4,3.7,57.7,0,0,14,322175.95
156.15,3,3,28.26,74.5,1,2,8,221304.73
369.39,4,4,14.53,9.5,1,3,6,497230.86
180.44,7,4,2.01,59.7,1,3,13,372255.62
83.01,1,1,6.48,83.8,0,2,2,95008.31
294.45,7,4,5.66,70.1,0,5,11,439927.03
138.54,3,3,23.65,53.8,1,2,2,251775.39
224.42,4,4,35.95,26.8,0,3,10,311680.18
288.2,4,4,31.76,37.2,1,0,11,367955.95
363.1,6,4,21.95,84.1,0,1,5,464917.62
323.11,6,4,17.0,26.9,0,1,11,449212.15
280.25,7,4,24.82,74.6,0,1,14,393320.29
281.46,7,4,17.86,70.8,1,2,5,444633.46
379.99,1,1,9.99,116.5,1,1,1,414870.2
139.45,5,4,27.23,7.3,0,5,1,271962.94
30.41,3,2,34.96,13.0,1,0,9,129614.21
130.62,6,4,15.04,60.7,1,0,14,267933.63
110.62,3,3,33.69,63.3,1,2,7,178847.28
274.88,1,1,17.36,4.8,1,2,8,346807.5
264.47,6,4,16.17,99.1,0,0,12,305882.18
249.58,6,4,1.33,59.4,1,3,13,412050.77
36.01,5,4,27.87,41.6,1,2,5,167422.44
299.65,3,2,32.34,38.3,1,0,3,370935.06
149.71,3,3,26.61,103.4,0,3,13,169542.06
276.07,3,2,6.22,23.6,0,5,3,355141.07
235.93,5,4,4.31,19.3,1,1,12,388908.12
156.81,6,4,23.0,25.6,1,2,3,318044.19
79.79,1,1,16.18,75.0,1,0,1,94633.3
64.93,3,3,17.28,97.3,1,1,11,135539.8
337.66,4,3,38.72,39.7,0,3,11,407901.79
369.81,5,4,29.01,20.8,1,0,3,475807.01
270.42,2,1,16.59,25.1,1,3,13,269329.98
68.27,1,1,0.96,74.3,1,2,2,112360.59
178.75,4,4,1.56,29.5,0,3,8,319540.33
299.71,3,2,27.46,105.3,0,2,10,318238.48
318.53,2,2,33.54,12.5,0,3,14,305863.86
73.74,1,1,28.37,3.9,1,1,10,105938.61
30.01,5,4,16.35,10.6,1,1,6,180988.31
293.49,2,2,1.44,101.5,0,0,5,300493.66
161.94,6,4,38.7,78.1,1,2,1,323295.32
124.16,7,4,39.46,114.9,0,0,2,223684.3
34.77,2,2,22.06,40.4,1,2,2,105137.28
229.91,7,4,3.01,25.5,1,3,7,403030.65
344.93,4,4,21.73,67.4,1,4,12,399435.22
384.32,1,1,35.72,64.5,0,1,7,367117.54
239.33,4,4,27.26,70.9,1,0,6,318718.11
220.35,4,4,28.86,41.7,0,2,14,236681.56
61.47,3,3,3.58,0.7,0,2,8,119675.6
233.08,5,4,4.44,4.2,0,3,4,358079.73
170.59,2,1,5.27,79.7,1,4,9,261692.93
254.64,1,1,36.19,62.8,1,3,8,286958.95
173.83,6,4,21.13,98.5,0,4,3,305326.26
118.91,5,4,31.7,36.0,1,3,3,254899.07
65.14,5,4,4.79,97.9,1,0,12,208649.7
146.52,1,1,37.12,51.1,1,2,12,169161.27
65.76,5,4,32.88,11.6,1,1,9,180521.04
95.45,3,2,9.15,117.3,1,1,9,152307.16
395.31,5,4,34.99,61.4,0,0,13,459380.33
194.32,3,2,10.69,75.5,0,2,11,225037.69
226.79,2,2,8.37,80.5,1,2,5,245603.78
353.24,2,1,10.72,43.5,0,0,10,378789.85
398.36,4,4,36.42,89.7,1,0,14,475477.83
245.6,3,2,36.64,104.4,1,1,14,242392.11
330.62,6,4,13.29,46.5,0,2,1,415043.36
150.97,2,2,28.28,78.8,1,5,3,221212.37
143.13,5,4,27.09,90.9,0,5,11,215515.73
179.0,1,1,32.3,22.8,1,2,5,210062.7
278.83,1,1,12.0,39.9,0,2,4,310162.68
282.41,7,4,20.5,13.1,1,4,4,436438.69
146.64,3,2,26.77,72.3,1,1,1,230889.13
79.29,6,4,1.25,96.1,1,2,6,226500.91
263.99,4,4,15.19,73.3,1,1,12,357031.33
77.48,5,4,27.9,21.6,1,5,10,233481.57
244.04,3,3,10.25,65.6,0,3,11,323800.49
286.57,7,4,38.32,100.2,1,3,4,385764.67
289.23,1,1,1.4,36.3,0,3,1,278396.61
308.78,3,3,38.33,99.9,1,1,10,318432.58
352.96,5,4,8.83,94.2,1,1,14,503825.45
214.98,6,4,2.14,2.6,0,1,6,342071.63
300.19,6,4,11.84,28.7,0,1,5,401125.02
259.09,2,2,31.49,65.2,1,4,5,315181.63
99.06,5,4,30.15,86.1,0,1,2,153118.18
39.51,7,4,8.51,105.7,1,0,1,196429.92
135.28,2,1,8.03,76.9,1,1,7,189220.49
193.92,2,1,25.77,45.6,1,0,5,208373.8
258.33,2,2,18.43,22.2,0,4,3,273324.45
344.48,3,2,31.73,91.2,0,2,14,350955.45
102.61,7,4,1.16,24.8,1,2,6,277419.04
76.45,1,1,24.49,83.5,0,0,3,67009.05
386.49,6,4,29.28,21.7,0,3,6,453551.16
69.98,3,2,39.74,10.9,1,1,6,107396.88
207.04,1,1,27.22,30.1,0,4,14,245586.41
246.66,6,4,9.43,34.2,1,1,9,360563.34
230.31,7,4,4.51,77.7,1,4,8,392923.08
61.83,7,4,25.71,19.3,0,1,1,203456.41
51.1,5,4,21.02,111.6,1,2,7,167101.79
69.03,6,4,35.99,66.5,1,1,11,198356.53
246.67,6,4,29.12,58.9,1,3,9,369727.87
231.41,7,4,20.49,52.2,0,3,2,355527.35
116.48,6,4,16.26,68.0,1,1,9,288443.17
265.98,4,3,16.29,2.7,1,1,6,347507.35
333.42,5,4,9.21,118.8,0,0,3,400327.89
45.38,3,2,0.89,66.9,1,3,8,170286.69
214.31,3,2,23.08,4.2,0,1,7,251008.56
285.04,1,1,8.65,70.8,1,4,12,307118.73
123.36,3,3,8.49,52.4,1,1,8,206112.03
143.88,2,2,5.19,2.9,1,4,8,260671.7
257.05,6,4,7.75,110.9,1,1,7,412043.97
362.24,3,2,1.47,1.3,0,5,1,403763.64
329.67,1,1,27.03,69.3,1,3,13,376736.27
245.76,1,1,16.18,115.4,0,2,10,183224.92
300.18,2,2,22.55,28.5,1,1,10,306684.4
164.98,1,1,25.55,30.5,0,1,10,130337.68
267.16,7,4,38.9,0.1,0,0,8,355299.11
202.49,4,3,2.92,8.0,1,3,5,318529.23
100.28,7,4,16.83,5.4,1,4,13,254609.35
289.64,6,4,9.99,98.7,0,3,2,373159.68
235.89,6,4,19.17,100.4,0,1,2,351966.9
162.69,6,4,36.83,87.2,1,0,2,274855.81
367.2,5,4,29.01,42.3,1,0,9,487058.11
37.75,3,2,26.55,98.6,1,1,14,126231.55
146.84,4,3,17.76,64.8,0,4,5,235625.87
51.05,3,2,26.91,36.5,0,4,3,134186.67
313.62,4,4,1.49,52.5,0,0,6,394628.26
289.78,3,3,23.53,7.9,1,4,9,346115.16
152.6,2,1,22.24,113.4,1,1,11,147294.39
280.0,7,4,14.0,74.3,1,1,9,377050.83
176.5,1,1,8.22,87.7,1,1,9,225746.94
309.81,1,1,32.34,81.2,1,3,11,319546.5
198.05,7,4,2.34,80.1,1,0,10,280959.94
182.54,2,2,2.97,2.1,0,2,14,251931.41
375.85,4,3,17.73,63.0,1,1,11,456293.8
122.83,7,4,10.25,98.6,1,2,4,262510.28
74.57,5,4,29.87,5.3,0,4,5,171714.83
246.28,4,3,25.44,114.7,0,2,12,289641.49
388.65,1,1,30.95,50.9,1,3,14,423610.54
